playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,wOBA,xWOBA,K%,BB%,Miss%,CSW%,Chase%,Swing%,iZ-Contact%,vFB,Barrel%,HardHit%,ExitVel,AdjGB%,SwStrk%,xSLG
TOTAL,,,,,,,,,,,,,.337,.343,20.6%,9.1%,23.5%,28.1%,24.8%,44.5%,83.2%,0,17.0%,36%,86.2,41.9%,10.4%,
AVERAGE,,,,,,,,,,,,,.337,.343,20.6%,9.1%,23.5%,28.1%,24.8%,44.5%,83.2%,0,17.0%,36%,86.2,41.9%,10.4%,

playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,wOBA,xWOBA,K%,BB%,Miss%,CSW%,Chase%,Swing%,iZ-Contact%,vFB,Barrel%,HardHit%,ExitVel,AdjGB%,SwStrk%
1789140645,J. Johnson,Jonah Johnson,Johnson,Jonah,P,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,L,R,.339 (48%),.326 (60%),22.2% (65%),10.1% (34%),21.7% (41%),29.9% (73%),18.7% (11%),40.1% (9%),84.5% (43%),0,18.2% (38%),34% (61%),88.3 (16%),30.1% (5%),8.7% (26%)
1304267635,J. Blackwell,Jake Blackwell,Blackwell,Jake,P,McNeese State University,MCNS,730285056,McNeese State,BBC,R,L,.324 (61%),.278 (93%),29.5% (93%),8.3% (59%),26.7% (76%),30.4% (79%),29.2% (88%),44.6% (51%),79.5% (82%),0,15.2% (66%),26% (92%),81.2 (97%),28.7% (2%),11.9% (75%)
1946321097,N. Bennett,Nate Bennett,Bennett,Nate,P,Niagara University,NIAG,730156544,Niagara,BBC,R,R,.356 (33%),.333 (53%),20.4% (52%),12.6% (13%),21.3% (38%),25.8% (23%),20.7% (19%),42.2% (24%),82.9% (58%),0,14.8% (70%),31% (75%),89.2 (8%),32.0% (9%),9.0% (31%)
1439545351,R. McPherson,Ryan McPherson,McPherson,Ryan,P,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,.266 (94%),.281 (92%),32.1% (96%),7.6% (68%),33.3% (96%),34.9% (98%),28.2% (81%),44.4% (49%),77.5% (90%),0,14.7% (70%),36% (47%),88.9 (10%),44.2% (64%),14.8% (94%)
1665927471,W. Magers,Wilson Magers,Magers,Wilson,P,Creighton University,CREI,730243840,Creighton,BBC,R,R,.322 (63%),.356 (27%),17.3% (30%),12.2% (15%),21.1% (36%),26.3% (29%),22.3% (29%),42.0% (22%),88.3% (12%),0,12.2% (87%),27% (90%),85.3 (67%),48.3% (80%),8.9% (28%)
1424547782,W. Queen,Wyatt Queen,Queen,Wyatt,P,Oregon State University,ORST,3111,Oregon State,BBC,R,R,.302 (79%),.315 (70%),32.6% (97%),8.4% (58%),36.6% (98%),35.4% (98%),28.7% (84%),41.7% (20%),77.9% (89%),0,16.2% (56%),36% (45%),88.4 (15%),42.6% (57%),15.3% (95%)
1709079320,E. Kleinschmit,Ethan Kleinschmit,Kleinschmit,Ethan,P,Oregon State University,ORST,3111,Oregon State,BBC,L,L,.295 (83%),.312 (74%),30.3% (94%),9.6% (41%),27.8% (82%),30.5% (79%),26.8% (70%),44.7% (52%),76.7% (92%),0,17.6% (43%),37% (36%),86.9 (39%),33.2% (13%),12.5% (81%)
1024294920,B. Curry,Braden Curry,Curry,Braden,P,University of Toledo,TOL,5388,Toledo,BBC,R,R,.331 (56%),.364 (20%),25.0% (80%),15.9% (3%),34.6% (97%),32.1% (90%),22.5% (30%),38.5% (4%),78.3% (87%),0,15.3% (65%),32% (74%),86.3 (50%),37.3% (28%),13.3% (88%)
1518897568,W. Sanford,Will Sanford,Sanford,Will,P,University of Oregon,ORE,4807,Oregon,BBC,R,R,.313 (71%),.321 (64%),26.7% (86%),18.8% (1%),25.8% (70%),25.7% (23%),21.1% (21%),41.0% (13%),80.7% (77%),0,14.6% (71%),33% (65%),86.3 (48%),39.5% (41%),10.6% (57%)
1448267178,N. Ries,Nathan Ries,Ries,Nathan,P,UC San Diego,UCSD,730348032,UC San Diego,BBC,R,R,.370 (23%),.322 (64%),21.7% (62%),8.6% (55%),21.0% (35%),26.0% (26%),24.2% (47%),44.4% (48%),84.3% (45%),0,19.9% (22%),35% (49%),88.7 (12%),32.9% (12%),9.3% (37%)
1000355257,E. Davis,Ethan Davis,Davis,Ethan,P,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,.370 (23%),.372 (13%),10.6% (1%),9.0% (49%),13.9% (4%),21.4% (3%),21.7% (25%),47.4% (83%),89.8% (5%),0,22.1% (10%),40% (20%),86.8 (40%),46.0% (72%),6.6% (6%)
1342169414,S. Boynton,Spencer Boynton,Boynton,Spencer,P,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,.405 (6%),.368 (16%),14.5% (12%),12.1% (16%),16.8% (10%),23.8% (10%),20.6% (18%),40.7% (12%),89.7% (6%),0,18.0% (39%),32% (72%),85.4 (66%),43.6% (61%),6.8% (7%)
1254753725,P. Rovin,Porter Rovin,Rovin,Porter,P,University of San Diego,USD,5320,San Diego,BBC,L,L,.381 (15%),.365 (19%),18.3% (38%),7.0% (76%),23.5% (54%),29.5% (69%),25.5% (58%),43.7% (39%),87.1% (19%),0,23.9% (5%),43% (12%),88.6 (13%),36.5% (24%),10.2% (51%)
1822252575,R. Parker,Ryan Parker,Parker,Ryan,P,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,.372 (21%),.379 (10%),11.9% (4%),11.1% (24%),19.1% (21%),25.1% (18%),19.1% (13%),43.8% (41%),86.1% (28%),0,13.8% (76%),38% (32%),87.6 (25%),48.4% (80%),8.3% (21%)
1199734331,J. Nedrow,Jack Nedrow,Nedrow,Jack,P,University of South Florida,USF,2292,South Florida,BBC,R,R,.309 (74%),.297 (84%),15.7% (17%),3.3% (99%),18.9% (20%),26.2% (28%),28.6% (84%),52.6% (99%),85.9% (30%),91 (79%),13.6% (78%),34% (62%),86.3 (48%),36.3% (23%),10.0% (47%)
1910432124,G. Harris,Grayden Harris,Harris,Grayden,P,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,L,L,.312 (71%),.308 (77%),21.1% (58%),8.6% (54%),23.3% (53%),28.6% (59%),25.0% (55%),44.9% (56%),84.2% (47%),0,10.8% (92%),31% (79%),85.5 (63%),50.0% (86%),10.5% (55%)
1128450012,D. Wywoda,Declan Wywoda,Wywoda,Declan,P,George Washington University,GW,730249216,George Washington,BBC,R,R,.356 (33%),.328 (59%),13.2% (7%),9.0% (50%),19.6% (24%),27.1% (38%),25.7% (60%),44.2% (46%),83.4% (55%),0,18.9% (30%),35% (50%),87.6 (24%),37.2% (28%),8.7% (26%)
1515769016,E. Smith,Ethan Smith,Smith,Ethan,P,Lindenwood University,LU,730322176,Lindenwood,BBC,L,L,.321 (64%),.352 (31%),17.2% (29%),10.5% (30%),16.3% (9%),24.2% (12%),15.9% (4%),42.3% (25%),82.9% (58%),0,22.7% (8%),39% (28%),81.8 (96%),51.8% (90%),6.9% (8%)
1421915542,C. Torres,Chris Torres,Torres,Chris,P,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,L,L,.379 (16%),.330 (57%),21.5% (60%),7.3% (73%),22.5% (48%),28.2% (53%),29.6% (89%),46.5% (73%),83.5% (54%),0,13.4% (80%),32% (75%),84.9 (73%),34.4% (17%),10.5% (55%)
1530795525,M. Kaplan,Max Kaplan,Kaplan,Max,P,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,L,L,.353 (36%),.330 (56%),23.5% (71%),8.5% (56%),27.4% (80%),30.9% (83%),28.2% (81%),45.2% (60%),79.7% (81%),0,14.2% (74%),26% (93%),83.1 (91%),41.0% (48%),12.4% (80%)
1076111580,S. Kretsch,Sam Kretsch,Kretsch,Sam,P,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,L,R,.369 (24%),.343 (41%),20.8% (55%),11.3% (23%),26.1% (72%),28.6% (59%),25.1% (56%),42.8% (30%),77.6% (90%),0,18.9% (29%),33% (69%),86.8 (41%),37.9% (32%),11.2% (65%)
1209186747,B. Kehlenbrink,Brady Kehlenbrink,Kehlenbrink,Brady,P,University of Missouri,MIZZ,4806,Missouri,BBC,R,L,.397 (7%),.361 (22%),28.2% (91%),8.9% (51%),32.4% (94%),31.1% (85%),28.0% (79%),45.9% (67%),73.7% (97%),0,21.6% (12%),37% (42%),86.2 (52%),25.3% (0%),14.9% (94%)
1149743416,M. Goodpaster,Marcus Goodpaster,Goodpaster,Marcus,P,Butler University,BUT,730283520,Butler,BBC,R,R,.424 (2%),.421 (2%),11.5% (3%),6.4% (82%),14.3% (5%),22.2% (5%),25.4% (58%),49.3% (94%),91.1% (2%),87 (64%),28.7% (1%),43% (12%),87.2 (33%),35.4% (20%),7.0% (9%)
1858309770,C. Casabella,Carter Casabella,Casabella,Carter,P,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,.386 (12%),.346 (37%),12.8% (7%),8.0% (63%),17.5% (14%),24.5% (14%),21.4% (23%),46.1% (69%),85.7% (32%),0,16.7% (52%),36% (42%),87.0 (37%),56.9% (97%),8.1% (18%)
1937534579,L. Moller,Logan Moller,Moller,Logan,P,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,.341 (47%),.353 (30%),16.1% (20%),7.6% (68%),20.8% (34%),27.8% (48%),21.6% (25%),44.6% (52%),82.8% (59%),0,15.6% (62%),38% (34%),87.6 (26%),43.4% (60%),9.3% (35%)
1979617275,D. Volantis,Dylan Volantis,Volantis,Dylan,P,University of Texas,TEX,245,Texas,BBC,L,L,.229 (98%),.239 (98%),35.5% (99%),6.6% (81%),36.9% (99%),40.2% (100%),30.5% (93%),44.3% (48%),76.4% (93%),0,10.9% (92%),31% (76%),82.5 (94%),63.4% (99%),16.4% (98%)
1827741748,K. Carr,Kannon Carr,Carr,Kannon,P,University of Kansas,KU,730360064,Kansas,BBC,R,R,.317 (68%),.339 (45%),21.8% (62%),11.1% (25%),25.2% (66%),28.9% (62%),22.9% (34%),42.5% (28%),80.9% (74%),0,20.9% (16%),44% (8%),89.3 (7%),37.4% (29%),10.7% (59%)
1716303881,D. Petrey,Dylan Petrey,Petrey,Dylan,P,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,R,R,.334 (53%),.333 (52%),21.7% (62%),11.2% (23%),26.3% (74%),31.4% (87%),23.6% (40%),41.3% (15%),77.6% (90%),0,16.3% (56%),23% (97%),84.2 (82%),47.0% (76%),10.9% (61%)
1850930344,H. Thayer,Harrison Thayer,Thayer,Harrison,P,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,.306 (76%),.312 (73%),19.1% (43%),9.2% (46%),25.2% (66%),28.3% (55%),27.1% (73%),46.2% (70%),78.6% (86%),0,14.5% (72%),25% (94%),80.4 (98%),39.1% (38%),11.6% (71%)
1198975023,C. Teinert,Cameron Teinert,Teinert,Cameron,P,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,.376 (19%),.354 (29%),17.8% (33%),7.0% (76%),21.1% (36%),27.1% (38%),24.9% (54%),43.6% (39%),86.8% (22%),0,27.4% (2%),47% (3%),87.7 (24%),53.3% (93%),9.2% (34%)
1171760540,L. Grubich,Lleyton Grubich,Grubich,Lleyton,P,Campbell University,CAMP,730187776,Campbell,BBC,R,L,.311 (72%),.344 (39%),15.9% (19%),7.9% (64%),23.3% (53%),27.0% (37%),24.5% (50%),45.2% (60%),81.7% (69%),0,17.1% (47%),41% (16%),87.4 (30%),53.1% (92%),10.6% (56%)
1171539491,J. Podgorski,JP Podgorski,Podgorski,JP,P,Villanova University,VILL,730278400,Villanova,BBC,R,R,.354 (35%),.339 (45%),14.8% (13%),9.5% (43%),20.9% (35%),24.7% (16%),23.0% (35%),45.2% (59%),83.1% (57%),0,16.8% (50%),33% (66%),86.6 (44%),36.3% (23%),9.5% (38%)
1795608420,T. Carey,Tate Carey,Carey,Tate,P,University of Michigan,MICH,2290,Michigan,BBC,R,R,.310 (73%),.333 (52%),21.3% (59%),7.7% (66%),20.8% (34%),26.0% (26%),23.6% (41%),45.8% (66%),87.9% (14%),0,21.8% (12%),41% (18%),88.6 (12%),39.0% (38%),9.5% (39%)
1580729364,T. Valincius,Tomas Valincius,Valincius,Tomas,P,Mississippi State University,MSST,5080,Mississippi State,BBC,L,L,.300 (80%),.273 (94%),26.7% (87%),6.4% (83%),28.0% (82%),31.3% (86%),26.8% (70%),44.8% (54%),82.4% (62%),0,15.5% (63%),39% (27%),87.4 (30%),53.9% (94%),12.5% (82%)
1052931303,C. Trizuto,Colin Trizuto,Trizuto,Colin,P,Wagner College,WAG,730192640,Wagner,BBC,R,R,.343 (44%),.362 (22%),13.5% (8%),8.7% (53%),12.8% (3%),20.7% (2%),16.2% (4%),45.7% (65%),87.7% (16%),0,11.9% (88%),40% (18%),90.3 (3%),53.1% (92%),5.9% (4%)
1507662845,T. Brooks,Ty Brooks,Brooks,Ty,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,.300 (80%),.335 (50%),18.2% (35%),9.8% (38%),22.4% (46%),23.7% (9%),24.9% (53%),42.9% (32%),86.9% (21%),0,12.8% (84%),33% (69%),87.1 (35%),50.4% (87%),9.6% (41%)
1358089441,J. Cullen,Jake Cullen,Cullen,Jake,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,.369 (24%),.358 (25%),19.6% (47%),14.7% (4%),22.1% (45%),26.6% (33%),19.6% (14%),40.1% (9%),82.6% (61%),0,15.0% (68%),34% (57%),85.7 (60%),39.4% (40%),8.9% (29%)
1562499099,Z. Boyd,Zach Boyd,Boyd,Zach,P,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,.336 (51%),.373 (13%),18.4% (38%),8.4% (58%),18.6% (19%),25.7% (22%),25.0% (55%),47.2% (80%),89.3% (7%),0,24.4% (5%),41% (17%),86.5 (45%),28.7% (3%),8.8% (27%)
1261826050,J. Nobe,Jack Nobe,Nobe,Jack,P,Xavier University,XAV,5464,Xavier,BBC,L,R,.355 (34%),.337 (48%),16.0% (19%),11.8% (18%),20.2% (29%),23.9% (10%),24.1% (46%),45.0% (57%),84.7% (42%),0,15.3% (65%),31% (79%),86.7 (41%),29.1% (4%),9.1% (33%)
1716461075,J. Chavana,Joseph Chavana,Chavana,Joseph,P,Xavier University,XAV,5464,Xavier,BBC,R,R,.360 (29%),.359 (24%),17.1% (27%),13.9% (7%),17.4% (13%),25.6% (22%),20.7% (18%),39.7% (7%),87.8% (15%),89 (69%),18.1% (38%),46% (4%),88.9 (10%),48.5% (80%),6.9% (8%)
1041288587,C. Airington,Cody Airington,Airington,Cody,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,.314 (70%),.328 (59%),21.4% (59%),11.4% (22%),22.9% (50%),27.1% (38%),26.0% (63%),46.9% (78%),81.2% (73%),0,16.5% (53%),37% (42%),87.9 (20%),29.4% (4%),10.7% (59%)
1342166684,K. Applebey,Kaleb Applebey,Applebey,Kaleb,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,.297 (82%),.294 (87%),26.8% (87%),13.0% (11%),28.5% (85%),33.2% (94%),23.6% (40%),39.9% (8%),80.8% (76%),0,11.1% (91%),31% (80%),84.1 (82%),54.4% (95%),11.4% (67%)
1672354759,T. Weimer,Tyler Weimer,Weimer,Tyler,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,.289 (87%),.316 (70%),22.0% (64%),7.2% (74%),22.6% (48%),31.3% (86%),31.1% (95%),43.8% (42%),87.0% (21%),0,15.4% (65%),36% (47%),84.3 (80%),54.5% (95%),9.9% (46%)
1945290525,J. Hibbard,Jack Hibbard,Hibbard,Jack,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,.336 (51%),.357 (26%),18.8% (41%),5.0% (94%),23.4% (53%),29.9% (72%),28.2% (80%),47.5% (84%),83.2% (55%),89 (69%),19.9% (22%),40% (19%),86.3 (49%),45.0% (68%),11.1% (64%)
1362158208,E. Foley,Ethan Foley,Foley,Ethan,P,University of California,CAL,730152448,California,BBC,R,R,.370 (23%),.325 (61%),21.8% (62%),6.5% (82%),26.8% (77%),30.3% (77%),30.7% (93%),45.2% (60%),86.3% (26%),0,18.8% (31%),37% (41%),87.4 (30%),39.4% (40%),12.1% (77%)
1075848055,L. Sheffield,Lincoln Sheffield,Sheffield,Lincoln,P,Kansas State University,KSU,730270464,Kansas State,BBC,L,L,.347 (41%),.352 (30%),21.1% (58%),5.5% (91%),26.7% (76%),30.7% (81%),31.4% (96%),47.5% (83%),85.3% (37%),0,20.5% (18%),41% (17%),88.8 (11%),42.4% (56%),12.7% (84%)
1997059014,L. Jones,Luke Jones,Jones,Luke,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,.318 (66%),.352 (30%),18.2% (36%),9.9% (37%),19.3% (22%),28.3% (55%),23.5% (39%),41.0% (13%),91.1% (2%),0,17.7% (41%),44% (8%),87.9 (21%),44.8% (66%),7.9% (16%)
1939517349,A. Johnson,Ashton Johnson,Johnson,Ashton,P,Brigham Young University,BYU,730257152,BYU,BBC,R,L,.308 (75%),.320 (66%),17.2% (29%),4.5% (96%),19.1% (21%),27.8% (48%),26.0% (63%),50.2% (96%),85.5% (34%),0,18.1% (38%),30% (84%),88.2 (16%),27.9% (2%),9.6% (40%)
1128488986,E. Higginbottom,Elijah Higginbottom,Higginbottom,Elijah,P,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,.348 (41%),.357 (26%),17.9% (34%),3.9% (98%),20.0% (27%),26.2% (28%),27.6% (76%),48.9% (92%),86.4% (25%),0,23.8% (5%),43% (10%),89.3 (7%),40.9% (48%),9.8% (44%)
1643596490,N. Mertens,Nathan Mertens,Mertens,Nathan,P,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,R,R,.284 (89%),.300 (83%),21.2% (58%),2.6% (100%),20.5% (31%),27.4% (43%),30.5% (93%),52.4% (99%),86.0% (29%),0,18.3% (37%),38% (30%),87.1 (35%),37.0% (27%),10.7% (59%)
1580046011,E. Lay,Ethan Lay,Lay,Ethan,P,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,R,.293 (84%),.274 (94%),22.4% (66%),4.4% (97%),22.3% (46%),30.2% (76%),31.7% (96%),47.1% (80%),88.1% (13%),0,12.6% (84%),29% (87%),84.4 (80%),45.9% (71%),10.5% (56%)
1272857209,C. Van Haaren,Carson Van Haaren,Van Haaren,Carson,P,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,R,R,.411 (4%),.377 (11%),16.1% (20%),13.9% (7%),20.4% (30%),25.3% (20%),21.6% (24%),39.7% (8%),85.1% (38%),0,15.6% (62%),35% (52%),85.9 (57%),42.9% (59%),8.1% (18%)
1463788430,N. Stein,Nathan Stein,Stein,Nathan,P,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,L,.366 (26%),.338 (47%),17.2% (28%),10.8% (27%),19.5% (24%),25.1% (18%),17.4% (7%),41.6% (18%),83.0% (58%),85 (61%),15.2% (67%),32% (71%),86.9 (38%),51.0% (88%),8.1% (19%)
1486314175,A. Nye,Austin Nye,Nye,Austin,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,.301 (79%),.305 (79%),27.8% (89%),9.4% (44%),33.6% (96%),32.0% (90%),28.7% (84%),46.8% (77%),78.5% (86%),0,16.3% (55%),33% (68%),84.8 (74%),36.6% (24%),15.7% (97%)
1842335018,B. Bunting,Brody Bunting,Bunting,Brody,P,Little Rock,UALR,730217472,Little Rock,BBC,R,R,.370 (24%),.391 (7%),14.5% (12%),13.0% (11%),19.1% (21%),24.2% (12%),22.0% (26%),41.3% (15%),84.0% (49%),0,19.0% (28%),43% (10%),89.2 (8%),40.5% (46%),7.9% (16%)
1527473948,B. King,Brandon King,King,Brandon,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,.404 (6%),.420 (2%),11.8% (4%),11.2% (23%),21.0% (35%),23.6% (9%),18.9% (11%),44.5% (51%),81.7% (68%),0,26.6% (3%),39% (26%),89.2 (8%),34.5% (17%),9.3% (37%)
1505049816,J. Sitton,Jacob Sitton,Sitton,Jacob,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,.339 (48%),.317 (69%),17.0% (27%),12.2% (15%),18.1% (16%),23.5% (8%),13.4% (2%),44.9% (56%),85.8% (31%),0,18.4% (36%),39% (28%),91.2 (2%),38.5% (35%),8.1% (18%)
1052929589,G. Workman,Garrett Workman,Workman,Garrett,P,Florida A&M University,FAMU,5416,Florida A&M,BBC,L,L,.324 (62%),.366 (18%),19.3% (45%),8.5% (56%),13.5% (3%),22.3% (5%),20.7% (19%),40.4% (10%),78.2% (88%),0,5.1% (99%),26% (93%),84.5 (78%),35.3% (20%),5.5% (2%)
1089251739,D. Bayles,Drake Bayles,Bayles,Drake,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,.399 (7%),.351 (31%),10.8% (2%),13.3% (9%),15.0% (6%),17.6% (0%),20.5% (17%),45.3% (62%),92.6% (1%),0,14.3% (73%),43% (10%),89.3 (7%),43.4% (60%),6.8% (7%)
1911168487,W. Paxton,Will Paxton,Paxton,Will,P,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,.441 (1%),.434 (1%),12.5% (5%),13.2% (9%),19.0% (21%),22.5% (5%),21.9% (26%),44.7% (52%),81.3% (72%),86 (62%),17.9% (40%),32% (72%),88.9 (10%),37.4% (29%),8.5% (23%)
1349689556,R. Mealy,Ryan Mealy,Mealy,Ryan,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,.337 (50%),.342 (42%),18.2% (35%),5.3% (93%),22.1% (45%),27.8% (47%),28.1% (80%),49.0% (92%),83.5% (54%),0,22.3% (9%),42% (14%),87.4 (30%),36.4% (24%),10.8% (61%)
1342169393,C. Kelley,Connor Kelley,Kelley,Connor,P,UTSA,UTSA,730373120,UTSA,BBC,R,R,.325 (61%),.323 (62%),31.5% (96%),10.2% (33%),26.8% (77%),29.5% (69%),23.0% (35%),41.6% (18%),82.4% (63%),0,17.7% (41%),35% (49%),84.7 (75%),30.4% (5%),11.2% (65%)
1056444835,M. Smith,Mason Smith,Smith,Mason,P,Campbell University,CAMP,730187776,Campbell,BBC,R,R,.338 (48%),.326 (61%),21.9% (63%),10.5% (30%),30.2% (90%),30.6% (80%),27.1% (72%),44.3% (47%),78.7% (85%),0,15.0% (68%),38% (32%),86.2 (50%),43.8% (62%),13.4% (88%)
1233795610,R. Cole,Ryan Cole,Cole,Ryan,P,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,.385 (13%),.347 (36%),13.5% (8%),9.8% (39%),19.3% (23%),27.9% (50%),23.4% (38%),40.8% (12%),86.1% (28%),88 (65%),10.8% (92%),28% (88%),83.8 (85%),41.5% (51%),7.9% (16%)
1838920774,G. Meeks,Gardner Meeks,Meeks,Gardner,P,George Mason University,GMU,730265088,George Mason,BBC,R,R,.300 (80%),.339 (45%),12.4% (5%),7.5% (70%),17.1% (12%),24.4% (13%),23.3% (36%),42.6% (29%),86.1% (29%),88 (66%),19.2% (28%),31% (77%),82.1 (95%),35.4% (20%),7.3% (11%)
1674001260,G. McKay,Gus McKay,McKay,Gus,P,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,L,.423 (2%),.394 (6%),12.3% (5%),14.2% (6%),20.2% (29%),24.2% (12%),17.3% (6%),41.9% (21%),83.9% (50%),0,17.0% (48%),37% (37%),84.6 (77%),44.9% (67%),8.5% (23%)
1804936858,M. Blasche,Mason Blasche,Blasche,Mason,IF,Samford University,SAM,730386432,Samford,BBC,R,R,.312 (72%),.325 (61%),18.9% (42%),4.1% (97%),19.8% (26%),26.1% (27%),23.8% (42%),49.0% (92%),84.5% (44%),0,16.5% (54%),37% (41%),86.0 (54%),44.0% (63%),9.7% (43%)
1043753289,B. Eager,Brennan Eager,Eager,Brennan,P,University of Cincinnati,CIN,5465,Cincinnati,BBC,L,L,.328 (58%),.306 (79%),20.7% (55%),5.1% (94%),28.1% (83%),29.5% (69%),30.6% (93%),49.7% (95%),78.1% (88%),0,12.2% (87%),28% (87%),82.4 (95%),38.3% (34%),14.0% (92%)
1256646756,J. Mayes,Justin Mayes,Mayes,Justin,P,Texas Southern University,TXSO,4768,Texas Southern,BBC,R,R,.408 (5%),.389 (7%),16.4% (23%),15.8% (3%),20.5% (31%),24.3% (12%),17.7% (8%),38.9% (5%),82.3% (64%),0,19.4% (26%),49% (2%),90.5 (3%),44.0% (63%),8.0% (17%)
1065548722,A. Laine,Avery Laine,Laine,Avery,P,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,L,R,.367 (26%),.337 (48%),17.6% (31%),10.1% (34%),22.9% (50%),26.4% (30%),29.0% (86%),46.7% (76%),83.6% (53%),0,16.7% (52%),32% (75%),84.8 (73%),39.2% (39%),10.7% (59%)
1005138026,K. Davis,Kanious Davis,Davis,Kanious,P,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,.461 (0%),.434 (1%),16.3% (22%),21.7% (0%),11.2% (1%),15.1% (0%),19.5% (14%),31.9% (0%),80.0% (80%),93 (91%),28.6% (1%),34% (57%),88.0 (19%),26.5% (1%),3.6% (0%)
1128813223,L. Darnell,Logan Darnell,Darnell,Logan,P,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,.376 (18%),.394 (6%),15.4% (16%),7.7% (67%),11.7% (1%),17.8% (1%),18.7% (11%),43.3% (36%),81.0% (74%),91 (84%),11.8% (89%),24% (96%),84.0 (84%),37.4% (29%),5.1% (2%)
1598710364,T. Foerstch,Tanner Foerstch,Foerstch,Tanner,P,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,.355 (34%),.313 (73%),19.7% (48%),10.2% (33%),20.0% (27%),27.0% (36%),20.2% (16%),42.8% (31%),84.0% (49%),0,13.1% (82%),36% (43%),87.7 (23%),39.9% (43%),8.6% (24%)
1267050903,A. Nance,Anderson Nance,Nance,Anderson,P,North Carolina State University,NCST,730216448,North Carolina State,BBC,R,R,.301 (79%),.333 (53%),24.2% (75%),5.6% (90%),26.8% (77%),29.9% (73%),25.5% (58%),44.9% (55%),81.6% (70%),0,20.9% (15%),44% (8%),88.7 (12%),38.0% (33%),12.0% (76%)
1401671129,J. Tovar,Jesus Tovar,Tovar,Jesus,P,Texas State University,TXST,5420,Texas State,BBC,L,L,.343 (44%),.364 (19%),20.7% (55%),11.3% (22%),23.4% (53%),28.3% (55%),22.0% (27%),39.2% (6%),82.7% (60%),0,19.8% (23%),38% (32%),87.9 (20%),42.6% (57%),9.2% (34%)
1490865642,K. Dove,Kamar Dove,Dove,Kamar,P,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,.397 (7%),.340 (44%),13.7% (9%),14.0% (6%),11.9% (2%),17.8% (1%),9.3% (1%),32.3% (0%),87.3% (18%),0,15.0% (68%),25% (95%),81.9 (96%),53.2% (93%),3.8% (1%)
1713770973,B. Stone,Brandon Stone,Stone,Brandon,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,.345 (43%),.337 (47%),18.2% (36%),5.2% (93%),20.6% (33%),28.5% (58%),29.0% (86%),48.2% (88%),85.9% (30%),0,17.0% (48%),45% (5%),89.0 (9%),56.0% (96%),9.9% (46%)
